"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Liechtenstein","LIE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","20.437","20.315","20.102","19.89","19.679","19.471","19.264","19.059","18.855","18.654","18.453","18.364","18.354","18.344","18.334","18.324","18.314","18.304","18.294","18.284","18.274","18.187","18.043","17.901","17.759","17.619","17.479","17.34","17.201","17.064","16.928","16.821","16.736","16.651","16.566","16.482","16.29","15.994","15.702","15.414","15.13","14.962","14.906","14.85","14.795","14.739","14.684","14.629","14.574","14.519","14.464","14.41","14.367","14.334","14.313","14.303","14.303","14.315","14.338","14.371","14.416","14.471","14.538","14.617","14.707",
"Sri Lanka","LKA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.431","16.592","16.753","16.916","17.014","17.11","17.207","17.304","17.402","17.5","17.598","17.697","17.796","17.896","17.996","18.097","18.198","18.299","18.401","18.504","18.607","18.676","18.66","18.644","18.629","18.613","18.597","18.582","18.566","18.551","18.535","18.52","18.504","18.489","18.473","18.458","18.442","18.427","18.411","18.396","18.38","18.365","18.349","18.334","18.319","18.303","18.288","18.272","18.257","18.242","18.226","18.211","18.196","18.198","18.218","18.256","18.311","18.384","18.476","18.585","18.713","18.86","19.026","19.211","19.416",
"Lower middle income","LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","18.2490840841741","18.4613289185703","18.7111554156623","18.9663640033298","19.2274355398849","19.4917279290523","19.7577974732168","20.0362307578177","20.3221227415952","20.6131142075768","20.9070068021751","21.2385829995265","21.6236848934719","22.0058160990884","22.3985916034105","22.6564981060178","23.0702627465368","23.4832284088038","23.904058481082","24.3138159795906","24.7369674921586","25.1450343696034","25.4563172810405","25.7758617817478","26.1051981160412","26.4412318842778","26.7813644900057","27.1227903414797","27.4653876918628","27.8093251219859","28.2122491929697","28.5082120032167","28.7791303464559","29.0436727538227","29.3072014466491","29.5623170862954","29.8217445557515","30.0863121385309","30.3542734370188","30.6237914421867","30.8998888809336","31.2279917033736","31.604915015984","31.9890497034069","32.3774169318961","32.7748010572084","33.1784575740319","33.5862623867699","33.9945412812436","34.4073937481876","34.8269673602317","35.2559988089918","35.6887662148081","36.1457483404799","36.6142648233343","37.0772324949332","37.5349734658891","37.9970008869979","38.468823695992","38.9483291953","39.4369727928763","39.9377220240325","40.4516375248882","40.977148439103","41.5092867783328",
"Low & middle income","LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","21.7254460557304","22.1991990379831","22.6615231275056","23.1032052089802","23.5525724531839","23.7676611595108","23.9899436828824","24.2287796260277","24.474613740397","24.7222457398429","24.9665392593298","25.2215888815844","25.5115895820894","25.8348658168635","26.1963667689773","26.5101869272718","26.8733154302906","27.2409020400185","27.710844955464","28.2743308674645","28.8515669999568","29.4466216889258","30.00526881778","30.519372947126","31.0490156962464","31.5815607163475","32.1121447609093","32.6379455798011","33.1618102332993","33.6792471096146","34.2088657153317","34.7189457568399","35.2236036764898","35.7235210163978","36.2239530806605","36.7205418818886","37.2107271777762","37.7064058947066","38.2097511460884","38.7167389862489","39.2338517104975","39.8020132055294","40.4139022265827","41.0301252155546","41.6530256568993","42.2809926345142","42.8970457227504","43.4945978250084","44.1056470271771","44.7145962753349","45.3230162208833","45.9005229782248","46.4680285401234","47.0458333723862","47.6253258965521","48.2084210510769","48.7861260769608","49.3618130264144","49.9317364027109","50.4910880268035","51.0358692115089","51.5727352221803","52.1006417998491","52.618040083163","53.1355985988779",
"Lesotho","LSO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.512","3.96","4.464","5.029","5.661","6.366","7.065","7.425","7.802","8.196","8.608","9.039","9.474","9.905","10.355","10.822","11.213","11.272","11.331","11.39","11.45","11.51","11.57","11.63","11.691","11.752","11.905","12.394","12.901","13.425","13.967","14.527","15.106","15.703","16.319","16.955","17.571","18.049","18.538","19.038","19.548","20.067","20.597","21.137","21.689","22.249","22.82","23.304","23.796","24.293","24.798","25.31","25.704","26.101","26.502","26.908","27.317","27.73","28.153","28.585","29.028","29.48","29.943","30.415","30.897",
"Late-demographic dividend","LTE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","26.2301415842528","26.9955821853162","27.6510595743549","28.2130018261281","28.7893413459537","28.893543157442","28.9745080074165","29.0922677041446","29.214322056475","29.3289432086537","29.4352881425089","29.5275683779611","29.6406794771907","29.8294776687048","30.0983714844009","30.3854886299107","30.658527844233","30.9471219920209","31.4363265032393","32.1156386096129","32.796851782111","33.4753996163134","34.1453106119359","34.7244992251246","35.3270877977135","35.9280201032242","36.5209126313552","37.1097683400958","37.7014082501466","38.2776984837417","38.8142531936329","39.4368758241651","40.0900588626574","40.7417707275167","41.4022555441167","42.0686755230577","42.7480969100601","43.4429696995644","44.1536086634557","44.8793213020424","45.6278335826902","46.5017067580441","47.4485995521306","48.4126970641164","49.3912861225068","50.3808715430178","51.3547019865279","52.3237873689032","53.2981351995234","54.2708057062181","55.2420765130508","56.1611231164695","57.0582009531008","57.9697914804197","58.8687795884874","59.7601754569678","60.6446048429491","61.5196324604483","62.3774263489862","63.218154758505","64.0329696631862","64.8181558739638","65.6035316403987","66.3703549135626","67.1157081306765",
"Lithuania","LTU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","39.46","40.443","41.435","42.434","43.441","44.45","45.465","46.484","47.507","48.53","49.555","50.719","51.968","53.21","54.451","55.685","56.915","58.132","59.342","60.361","61.158","61.946","62.73","63.506","64.277","65.038","65.793","66.54","67.28","67.642","67.583","67.523","67.464","67.404","67.345","67.285","67.225","67.166","67.106","67.046","66.986","66.919","66.828","66.737","66.646","66.635","66.706","66.777","66.848","66.842","66.757","66.741","66.864","66.986","67.108","67.23","67.366","67.516","67.679","67.855","68.046","68.249","68.465","68.694","68.936",
"Luxembourg","LUX","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","69.556","69.927","70.443","70.953","71.459","71.958","72.452","72.941","73.425","73.902","74.374","74.916","75.528","76.127","76.717","77.297","77.867","78.426","78.975","79.513","80.042","80.444","80.501","80.557","80.613","80.669","80.725","80.78","80.836","80.891","80.947","81.13","81.528","81.857","82.482","82.893","82.825","82.779","82.893","83.448","84.216","84.843","85.299","85.743","86.177","86.598","87.009","87.409","87.8","88.178","88.547","88.906","89.249","89.574","89.884","90.179","90.46","90.727","90.981","91.223","91.453","91.672","91.881","92.078","92.266",
"Latvia","LVA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","52.867","53.663","54.459","55.253","56.045","56.832","57.617","58.398","59.175","59.946","60.713","61.433","62.122","62.805","63.484","64.157","64.826","65.487","66.143","66.686","67.095","67.44","67.722","68.003","68.283","68.56","68.782","68.947","69.112","69.2","69.25","69.201","68.852","68.799","68.901","68.75","68.65","68.6","68.451","68.22","68.067","67.95","67.85","67.8","67.9","68","67.967","67.9","67.834","67.814","67.841","67.869","67.897","67.925","67.952","67.98","68.021","68.075","68.142","68.222","68.315","68.421","68.54","68.671","68.815",
"Macao SAR, China","MAC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","95.289","95.328","95.556","95.773","95.98","96.177","96.365","96.544","96.715","96.877","97.032","97.208","97.397","97.573","97.738","97.891","98.035","98.169","98.294","98.41","98.519","98.655","98.889","99.084","99.244","99.377","99.486","99.576","99.651","99.712","99.763","99.805","99.839","99.867","99.891","99.91","99.98","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"St. Martin (French part)","MAF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.357","29.849","30.345","30.846","31.353","31.862","32.377","32.896","33.419","33.946","34.477","35.012","35.675","36.349","37.029","37.714","38.405","39.099","39.798","40.502","41.21","41.92","42.634","43.347","44.063","44.779","45.498","46.219","46.943","47.666","48.391","49.117","49.844","50.569","51.295","51.692","52.022","52.35","52.678","53.007","53.335","53.662","53.99","54.317","54.644","55.174","55.746","56.317","56.886","57.452","58.018","58.581","59.142","59.7","60.256","60.809","61.36","61.908","62.453","62.994","63.532","64.065","64.596","65.121","65.643",
"Monaco","MCO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Moldova","MDA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","23.424","24.216","25.027","25.856","26.703","27.566","28.447","29.345","30.26","31.189","32.068","32.879","33.701","34.531","35.372","36.222","37.082","37.948","38.822","39.64","40.387","41.136","41.891","42.649","43.412","44.176","44.944","45.714","46.488","46.856","46.762","46.669","46.575","46.481","46.387","46.294","46.2","45.797","45.394","44.992","44.589","44.189","43.789","43.389","42.99","42.775","42.744","42.713","42.682","42.651","42.62","42.589","42.558","42.527","42.496","42.49","42.511","42.557","42.629","42.726","42.849","42.998","43.173","43.373","43.599",
"Madagascar","MDG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.642","10.971","11.309","11.657","12.014","12.379","12.747","13.074","13.41","13.751","14.1","14.526","14.964","15.411","15.869","16.334","16.755","17.184","17.622","18.068","18.524","18.988","19.461","19.943","20.434","20.933","21.442","21.959","22.487","23.021","23.566","24.119","24.681","25.251","25.536","25.796","26.058","26.321","26.586","26.853","27.121","27.391","27.663","27.936","28.211","28.814","29.425","30.043","30.67","31.301","31.938","32.58","33.227","33.878","34.534","35.193","35.856","36.522","37.191","37.861","38.534","39.207","39.882","40.556","41.231",
"Maldives","MDV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","11.173","11.23","11.288","11.345","11.404","11.458","11.393","11.336","11.516","11.698","11.893","12.842","13.858","14.936","16.085","17.304","18.596","19.958","20.978","21.607","22.25","22.905","23.574","24.257","24.954","25.491","25.57","25.648","25.727","25.806","25.84","25.776","25.713","25.649","25.586","25.638","26.008","26.379","26.755","27.134","27.706","28.859","30.042","31.252","32.49","33.75","34.794","35.2","35.61","36.021","36.434","36.849","37.267","37.685","38.106","38.529","38.954","39.38","39.808","40.238","40.669","41.102","41.536","41.971","42.407",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.7173094294904","30.3447686912329","30.9403946255065","31.5390808881518","32.1509098742991","32.7802585613655","33.3776217017058","33.9398827552513","34.5043453441434","35.0783433001272","35.6606356527893","36.2317413370043","36.806766094829","37.4018440039364","37.9829987280592","38.5577972418806","39.1331769792025","39.6799014632572","40.220000735059","40.7718466260668","41.3580544931825","42.0043570373268","42.5928664923968","43.0851529054066","43.5637788640537","44.0339488841392","44.5154867961316","44.947170161302","45.305611551887","45.6139106038604","45.9568684342279","46.2295007831584","46.5754368889077","46.8421574621475","47.1025612281485","47.3566309947749","47.6103394828705","47.8758590889395","48.1457315226913","48.4058148633023","48.6964988287984","48.9997815875061","49.2490750771856","49.4901716936847","49.7768179206833","50.0971512122545","50.4257855692334","50.7549179084717","51.0673958664026","51.3589935583313","51.5706862807146","51.8030588293785","52.0625197732866","52.4065166891321","52.7368859867344","53.1229249093042","53.4653658066936","53.7232256564093","53.9242829286333","54.1425070359765","54.4074384854235","54.5928225800166","54.9664853093317","55.3450146500147","55.7010004133504",
"Mexico","MEX","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.753","51.59","52.428","53.265","54.1","54.931","55.761","56.587","57.411","58.229","59.021","59.779","60.532","61.279","62.022","62.759","63.491","64.215","64.934","65.646","66.339","66.87","67.396","67.919","68.437","68.95","69.459","69.963","70.462","70.956","71.419","71.816","72.209","72.598","72.985","73.368","73.67","73.929","74.186","74.441","74.722","75.045","75.365","75.682","75.997","76.308","76.616","76.92","77.222","77.52","77.815","78.111","78.405","78.699","78.993","79.285","79.577","79.867","80.156","80.444","80.731","81.016","81.3","81.582","81.862",
"Marshall Islands","MHL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.584","36.959","38.358","39.776","41.214","42.663","44.126","45.6","48.229","50.861","53.492","56.103","58.685","61.212","61.093","60.632","60.168","59.704","59.237","58.769","58.298","58.826","59.614","60.396","61.175","61.945","62.711","63.47","64.224","64.714","65.054","65.392","65.728","66.063","66.396","66.727","67.058","67.385","67.712","68.053","68.58","69.101","69.618","70.13","70.637","71.138","71.635","72.126","72.613","73.093","73.568","74.038","74.498","74.946","75.384","75.811","76.228","76.634","77.031","77.417","77.794","78.162","78.52","78.868","79.208",
"Middle income","MIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.1304847533858","22.6147130375561","23.0839382130246","23.5279249540324","23.9798290088231","24.1832788826085","24.3932217237644","24.6200548842039","24.84805143786","25.0732468785134","25.2953173917827","25.5430439231594","25.8268601208318","26.1471642762586","26.511732488227","26.8265673369826","27.197264822064","27.5730665359754","28.0587828645655","28.6446440356848","29.241386250761","29.8506348958673","30.4225501914295","30.9485626871994","31.4872955443586","32.0258706515551","32.5615542882025","33.0920661168846","33.6198229604063","34.1433190071981","34.681350012078","35.2017508751709","35.7193527664289","36.2349806909221","36.7502149187685","37.2638166838519","37.7809010956635","38.3013815491138","38.8285853962862","39.3604082466266","39.9021243796828","40.4991547923042","41.1482511141498","41.8051861756847","42.4681610561641","43.1357017151639","43.7908125622922","44.4322338679196","45.0801497548705","45.728963250574","46.3760214227418","46.9959515643164","47.608436404347","48.2325391365215","48.8569398442886","49.4762959793182","50.0884468028492","50.6985080182169","51.3049706292102","51.901711293326","52.4827584151325","53.0542232962802","53.6143634433195","54.1642810434769","54.7141582203946",
"North Macedonia","MKD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.02","35.214","36.473","37.75","39.047","40.355","41.68","43.016","44.364","45.718","47.079","48.246","48.827","49.407","49.988","50.569","51.151","51.73","52.31","52.889","53.469","54.007","54.43","54.853","55.276","55.696","56.117","56.536","56.955","57.373","57.789","58.234","58.764","59.291","59.794","59.587","59.38","59.172","58.965","58.757","58.548","58.339","58.13","57.921","57.711","57.532","57.383","57.264","57.175","57.117","57.089","57.092","57.125","57.189","57.284","57.408","57.563","57.748","57.963","58.208","58.482","58.786","59.118","59.479","59.868",
"Mali","MLI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","11.066","11.361","11.662","11.97","12.286","12.608","12.938","13.274","13.619","13.971","14.33","14.697","15.072","15.454","15.845","16.244","16.651","17.083","17.54","18.007","18.484","18.97","19.466","19.972","20.488","21.013","21.548","22.069","22.482","22.899","23.322","23.751","24.186","24.624","25.069","25.519","25.975","26.434","26.948","27.646","28.356","29.075","29.806","30.547","31.3","32.06","32.832","33.612","34.403","35.2","35.999","36.799","37.599","38.398","39.196","39.991","40.783","41.572","42.356","43.136","43.909","44.677","45.437","46.189","46.934",
"Malta","MLT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","90.129","90.069","90.008","89.948","89.886","89.825","89.764","89.702","89.682","89.69","89.699","89.708","89.716","89.725","89.734","89.742","89.751","89.76","89.768","89.777","89.785","89.794","89.803","89.811","89.82","89.828","89.907","90.028","90.147","90.265","90.381","90.497","90.611","90.723","90.835","90.946","91.181","91.492","91.793","92.085","92.368","92.641","92.905","93.16","93.407","93.645","93.784","93.857","93.929","94.001","94.072","94.141","94.211","94.279","94.347","94.414","94.48","94.546","94.612","94.678","94.744","94.81","94.875","94.941","95.006",
"Myanmar","MMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","19.226","19.566","19.91","20.259","20.613","20.971","21.334","21.701","22.073","22.449","22.83","23.215","23.606","23.903","23.913","23.922","23.933","23.942","23.952","23.962","23.973","23.982","23.993","24.042","24.212","24.381","24.552","24.724","24.896","25.069","25.243","25.418","25.593","25.769","25.946","26.124","26.303","26.482","26.663","26.843","27.025","27.208","27.391","27.575","27.76","27.946","28.132","28.319","28.507","28.695","28.885","29.075","29.266","29.457","29.65","29.858","30.082","30.322","30.579","30.852","31.141","31.448","31.771","32.112","32.47",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.7524985600796","29.352128549337","29.911621466127","30.4756494297509","31.0447781333267","31.6343693536486","32.1951310386274","32.7057675242253","33.2303734616614","33.7569405807772","34.2856463467762","34.8029468926447","35.3273025070315","35.8628469825224","36.3909714733238","36.9230632888889","37.450890377476","37.943978845142","38.4301145756203","38.9260014437874","39.4613145538138","40.0682312292901","40.6175308119146","41.0665874156081","41.5114445586084","41.9454278575908","42.3910154195133","42.7954514205803","43.1234292750007","43.400003746961","43.8068370432096","44.0795123882118","44.3573809697218","44.599838414081","44.849702761811","45.0932301839739","45.3265995684801","45.5669810574772","45.8141394806376","46.0509723456935","46.3097051686053","46.5710236847772","46.7797138854854","46.9843943102949","47.2402660312111","47.5273733319657","47.8062667483667","48.0610975452996","48.3006884352445","48.5380518857829","48.7848007669426","48.9672920117844","49.1583162832566","49.4230571633408","49.7109583002776","50.0173125127404","50.299656741359","50.5591949528696","50.8132407261623","51.0649270322676","51.3116626769768","51.5827288533319","51.8947837283828","52.2121790296612","52.5173231582966",
"Montenegro","MNE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","18.788","19.502","20.237","20.993","21.77","22.566","23.383","24.22","25.079","25.955","26.853","27.769","28.706","29.659","30.632","31.622","32.63","33.652","34.69","35.744","36.813","37.892","38.984","40.088","41.204","42.325","43.456","44.594","45.739","46.886","48.037","49.165","50.218","51.267","52.317","53.365","54.412","55.451","56.488","57.518","58.544","59.559","60.568","61.568","62.127","62.465","62.803","63.139","63.475","63.808","64.14","64.472","64.804","65.137","65.471","65.806","66.141","66.477","66.813","67.15","67.488","67.826","68.164","68.502","68.84",
"Mongolia","MNG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.679","37.682","39.73","41.056","41.585","42.114","42.647","43.181","43.717","44.336","45.052","45.77","46.491","47.211","47.933","48.656","49.381","50.103","50.827","51.488","52.083","52.676","53.268","53.86","54.452","55.04","55.628","56.215","56.8","57.078","57.033","56.987","56.942","56.896","56.851","56.805","56.76","56.714","56.669","56.623","57.133","58.222","59.304","60.378","61.443","62.494","63.535","64.564","65.581","66.58","67.567","67.963","68.03","68.097","68.163","68.23","68.297","68.363","68.445","68.543","68.657","68.785","68.93","69.089","69.263",
"Northern Mariana Islands","MNP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","51.219","52.741","54.26","55.771","57.274","58.759","60.231","61.688","64.592","67.384","70.062","72.609","75.021","77.28","79.016","80.554","82.007","83.37","84.651","85.85","86.784","87.117","87.444","87.763","88.076","88.381","88.679","88.971","89.257","89.535","89.731","89.697","89.662","89.627","89.592","89.557","89.655","89.784","89.912","90.038","90.152","90.235","90.316","90.398","90.478","90.558","90.638","90.716","90.795","90.872","90.949","91.028","91.108","91.19","91.273","91.357","91.443","91.53","91.618","91.708","91.798","91.89","91.983","92.076","92.171",
"Mozambique","MOZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","6.868","7.051","7.246","7.445","7.65","7.86","8.075","8.296","8.522","8.753","8.99","9.298","9.671","10.056","10.456","10.869","11.297","11.739","12.197","12.669","13.158","14.051","15.035","16.074","17.172","18.326","19.541","20.815","22.152","23.545","25","25.487","25.98","26.479","26.984","27.495","28.013","28.535","28.742","28.92","29.098","29.277","29.457","29.637","29.818","29.999","30.182","30.364","30.832","31.328","31.83","32.336","32.846","33.36","33.878","34.4","34.926","35.455","35.988","36.528","37.074","37.628","38.187","38.753","39.326",
"Mauritania","MRT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","6.88","7.435","8.031","8.671","9.357","10.09","10.874","11.712","12.606","13.554","14.564","15.636","16.773","17.971","19.237","20.569","21.971","23.327","24.627","25.975","27.371","28.81","30.295","31.822","33.391","34.994","36.634","38.305","39.57","39.447","39.323","39.199","39.075","38.952","38.829","38.705","38.582","38.459","38.337","38.214","38.091","38.616","39.48","40.351","41.229","42.111","42.998","43.89","44.788","45.686","46.588","47.493","48.4","49.306","50.203","51.089","51.962","52.824","53.672","54.507","55.327","56.133","56.923","57.699","58.458",
"Mauritius","MUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.111","35.829","36.555","37.286","38.025","38.767","39.516","40.269","41.028","41.79","42.556","43.326","44.1","43.881","43.662","43.443","43.224","43.005","42.787","42.569","42.351","42.134","41.917","41.701","42.012","42.325","42.639","42.953","43.269","43.584","43.9","43.777","43.653","43.53","43.407","43.284","43.161","43.038","42.916","42.793","42.67","42.559","42.447","42.335","42.223","42.112","42","41.889","41.777","41.666","41.555","41.444","41.332","41.222","41.111","41","40.91","40.841","40.793","40.766","40.76","40.775","40.81","40.867","40.944",
"Malawi","MWI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","4.39","4.489","4.59","4.694","4.8","4.908","5.018","5.249","5.505","5.773","6.053","6.345","6.651","6.97","7.304","7.652","8.015","8.394","8.636","8.841","9.05","9.263","9.481","9.704","9.931","10.163","10.4","10.641","10.934","11.243","11.56","11.885","12.218","12.558","12.907","13.263","13.629","14.002","14.384","14.522","14.61","14.698","14.786","14.875","14.964","15.054","15.144","15.235","15.326","15.429","15.544","15.672","15.812","15.966","16.132","16.313","16.506","16.714","16.937","17.174","17.427","17.695","17.98","18.28","18.598",
"Malaysia","MYS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","26.598","27.241","27.895","28.558","29.232","29.913","30.604","31.304","32.013","32.729","33.454","34.271","35.104","35.944","36.794","37.652","38.519","39.391","40.271","41.158","42.044","42.807","43.574","44.345","45.119","45.893","46.671","47.45","48.232","49.012","49.794","50.576","51.814","53.109","54.402","55.688","56.969","58.237","59.496","60.742","61.977","62.922","63.856","64.78","65.694","66.594","67.483","68.36","69.225","70.075","70.912","71.609","72.275","72.93","73.577","74.213","74.84","75.447","76.036","76.607","77.16","77.696","78.214","78.716","79.201",
"North America","NAC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","69.9180690805905","70.3191959889057","70.7394470422043","71.1560385445779","71.5690525593508","71.9783721334145","72.3823013618412","72.7618894863364","73.1382348720231","73.5109049798132","73.8013251392747","73.8558994838804","73.853703220044","73.8517330954348","73.8500905142755","73.8483189723758","73.8474390330718","73.8605726534703","73.8724295815047","73.8850973283104","73.9310234782124","74.0733441964862","74.2266553419059","74.3796124856136","74.5306786093548","74.6815627534878","74.8314332274583","74.9683938676998","75.10521347186","75.240746844241","75.4331128828764","75.7976831146595","76.1805582731051","76.5587731673707","76.9331828935238","77.3030092454184","77.6716608468305","78.0451821793857","78.4154717527386","78.7816579730607","79.1024052219814","79.2946000347278","79.4600916763101","79.6247150617387","79.789218173362","79.9509204392547","80.1139950647124","80.2852190690772","80.4554653722823","80.6246349465011","80.7919048503299","80.9625825229991","81.1242319014412","81.2903152718523","81.4598469580181","81.6331150379757","81.8089016137772","81.9899052280505","82.1734280782901","82.3621587015054","82.5536546891323","82.7500386541762","82.9479010196301","83.1481694234629","83.351649228819",
"Namibia","NAM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.909","18.334","18.748","19.17","19.6","20.035","20.478","20.929","21.387","21.852","22.292","22.559","22.829","23.1","23.374","23.651","23.929","24.21","24.493","24.778","25.066","25.355","25.611","25.861","26.113","26.366","26.621","26.877","27.136","27.395","27.656","27.919","28.336","28.823","29.316","29.813","30.316","30.823","31.335","31.851","32.373","32.898","33.766","34.709","35.666","36.632","37.61","38.598","39.597","40.601","41.616","42.637","43.693","44.756","45.826","46.9","47.961","49.005","50.032","51.042","52.033","53.005","53.956","54.886","55.795",
"New Caledonia","NCL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.36","38.781","40.224","41.684","43.161","44.646","46.142","47.646","49.156","50.442","51.232","52.022","52.811","53.597","54.382","55.165","55.873","56.262","56.651","57.039","57.426","57.812","58.197","58.532","58.683","58.834","58.985","59.135","59.286","59.434","59.577","59.719","59.862","60.004","60.146","60.288","60.475","60.838","61.199","61.559","61.919","62.276","62.632","62.987","63.341","63.965","64.638","65.306","65.969","66.624","67.102","67.565","68.024","68.479","68.931","69.379","69.821","70.256","70.683","71.104","71.518","71.925","72.325","72.719","73.106",
"Niger","NER","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","5.793","5.896","6","6.259","6.529","6.809","7.1","7.493","7.906","8.339","8.794","9.271","9.772","10.296","10.845","11.419","12.021","12.648","13.025","13.233","13.443","13.656","13.871","14.09","14.312","14.536","14.763","14.993","15.209","15.289","15.368","15.449","15.529","15.61","15.691","15.773","15.855","15.937","16.02","16.103","16.186","16.26","16.255","16.251","16.247","16.242","16.238","16.234","16.229","16.225","16.221","16.216","16.212","16.208","16.219","16.247","16.29","16.35","16.425","16.517","16.626","16.751","16.894","17.054","17.232",
"Nigeria","NGA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","15.41","15.633","15.858","16.087","16.318","16.551","16.788","17.027","17.269","17.513","17.76","18.151","18.549","18.952","19.363","19.78","20.205","20.636","21.074","21.518","21.97","22.671","23.389","24.122","24.872","25.635","26.414","27.209","28.019","28.842","29.68","30.176","30.677","31.182","31.691","32.205","32.725","33.247","33.773","34.304","34.84","35.669","36.508","37.356","38.212","39.074","39.943","40.819","41.702","42.588","43.48","44.366","45.246","46.118","46.982","47.838","48.683","49.519","50.344","51.157","51.958","52.746","53.521","54.283","55.03",
"Nicaragua","NIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","39.581","40.03","40.481","41.005","41.855","42.707","43.565","44.427","45.293","46.16","47.03","47.785","48.063","48.341","48.62","48.898","49.177","49.456","49.734","50.013","50.292","50.57","50.849","51.127","51.406","51.684","51.963","52.241","52.519","52.797","53.075","53.352","53.63","53.907","54.183","54.437","54.587","54.737","54.886","55.036","55.185","55.335","55.484","55.633","55.782","55.935","56.132","56.328","56.525","56.721","56.917","57.113","57.309","57.505","57.7","57.895","58.09","58.299","58.522","58.76","59.012","59.277","59.556","59.849","60.155",
"Netherlands","NLD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.752","60.02","60.204","60.387","60.57","60.753","60.936","61.118","61.3","61.481","61.663","61.913","62.232","62.55","62.867","63.183","63.498","63.811","64.123","64.435","64.745","65.104","65.511","65.916","66.319","66.719","67.117","67.513","67.906","68.296","68.684","69.329","70.223","71.1","71.962","72.809","73.64","74.453","75.25","76.03","76.795","77.83","79.113","80.341","81.514","82.63","83.636","84.539","85.402","86.288","87.134","87.879","88.588","89.187","89.69","90.173","90.635","91.077","91.49","91.876","92.236","92.572","92.886","93.179","93.453",
